OBJECTID,REF_NUMBER,TIME,SEVERITY,VEHICLES,CASUALTIES,PEDESTRIAN,CYCLES,MCYCLES,CHILDREN,ACCIDENT_DESCRIPTION
1821,151508251,930,2,3,1,0,0,1,0,3
1824,151508327,1530,1,2,1,0,0,1,0,3
1762,151507909,720,1,1,1,1,0,0,0,1
1772,151506866,1605,2,1,1,1,0,0,1,5
1773,151507088,1235,1,1,1,1,0,0,0,5
1775,151507110,645,1,2,1,0,1,0,0,3
1789,151507585,730,1,2,1,0,1,0,0,1
1795,151507868,1547,1,1,1,1,0,0,0,5
1799,151507985,1700,1,1,1,1,0,0,1,5
1801,151508023,815,1,4,1,0,0,0,0,3
1809,151507892,1545,1,2,1,0,1,0,0,3
1811,151508164,1803,1,2,1,0,1,0,0,1
1859,151508661,1,1,2,3,0,0,0,0,3
1865,151508709,726,1,2,1,0,0,1,0,3
1866,151508712,1700,1,2,1,0,0,0,0,2
1870,151508749,1128,1,2,1,0,0,1,0,3
1876,151508700,1625,1,1,1,0,0,0,0,4
1887,151508639,830,1,2,1,0,1,0,0,3
1897,151509066,1400,1,2,1,0,0,0,0,3
1898,151509081,39,1,1,1,1,0,0,0,5
1914,151509016,1632,1,2,2,0,0,0,0,3
1930,151600199,1800,1,3,1,0,1,0,0,3
1931,151600204,1754,1,4,1,0,0,0,0,3
1933,161600212,2230,1,2,1,0,0,0,0,3
1936,161600223,221,1,1,2,0,0,0,0,3
1940,161600030,1400,1,2,1,0,0,1,0,2
1952,151600427,150,1,1,1,0,0,0,0,4
1953,161600438,1930,1,1,1,1,0,0,0,5
2019,161601127,1610,1,2,1,0,1,0,0,3
2023,161601188,2000,1,1,1,1,0,0,0,5
1969,151600696,1500,1,2,1,0,0,0,0,1
1973,161600766,1100,1,1,1,1,0,0,0,5
1981,161600834,2119,1,2,2,0,0,0,0,2
1982,151600836,145,1,4,2,0,0,0,0,2
1988,161600903,759,1,3,1,0,0,0,0,2
1989,161600904,849,2,1,1,1,0,0,1,5
2040,151601362,1330,1,1,1,1,0,0,0,5
2041,161601092,1130,1,2,1,0,0,0,0,2
2050,161601450,2250,1,2,1,0,1,0,0,1
2158,161602072,1610,1,2,1,0,1,0,0,2
2171,161602555,1756,1,2,1,0,1,0,0,1
2184,161602703,1241,1,3,1,1,0,0,0,1
2069,161601626,655,2,1,1,1,0,0,0,5
2075,161601736,1445,1,2,1,1,0,0,0,2
2087,161601524,1815,1,2,1,0,1,0,0,6
2094,161601861,730,1,2,1,0,1,0,0,1
2098,161601881,1200,1,2,1,0,0,0,0,1
2108,161601503,2130,1,2,1,0,0,0,0,2
2112,161601642,1440,1,2,1,0,0,0,0,2
2117,161601994,838,1,2,1,0,0,0,0,2
2126,161602129,1715,1,3,1,0,0,0,0,1
2129,161602146,2255,1,1,2,0,0,0,0,4
2145,161602431,1548,1,2,2,0,0,0,2,1
2195,161602752,1200,1,2,1,0,1,0,0,2
2212,161602908,950,1,2,1,0,1,0,0,3
2216,161603005,1608,1,2,4,0,0,0,2,1
2228,161602657,935,1,2,1,0,1,0,0,6
2233,161602947,1916,2,1,1,1,0,0,0,5
2236,161603105,1615,1,2,2,0,0,0,0,1
2240,161603158,1800,1,1,1,1,0,0,0,5
2252,161603376,842,1,2,1,0,0,0,0,2
2320,161603838,1715,1,1,1,1,0,0,1,5
2332,161604383,2218,1,2,1,0,0,0,0,1
2337,161604059,700,1,2,1,0,1,0,0,1
2343,161604530,1445,1,2,2,0,0,0,0,1
2344,161604539,1719,1,2,1,0,1,0,0,2
2345,161604546,1740,1,2,1,0,0,1,0,1
2347,161604551,1255,1,2,1,0,1,0,1,3
2348,161604562,1620,1,2,1,0,1,0,0,1
2265,161603542,1305,1,2,3,0,0,0,0,3
2267,161603557,1955,1,2,1,0,1,0,0,3
2279,161603604,1814,1,2,1,1,0,0,0,4
2282,161603651,732,1,2,1,0,1,0,0,3
2285,161603714,2034,1,2,1,0,0,1,0,6
2286,161603721,1714,1,2,1,0,0,0,0,1
2295,161603792,1758,1,2,1,0,1,0,0,1
2301,161603833,1555,1,1,1,1,0,0,1,5
2302,161603839,1830,1,2,1,0,1,0,0,1
2304,161603924,1720,1,1,1,1,0,0,1,5
2312,161603984,1050,1,1,1,0,0,0,0,4
2473,161605504,830,1,2,1,0,1,0,0,6
2474,161605545,1745,1,2,1,0,0,0,0,2
2479,161605795,1655,1,1,1,1,0,0,0,5
2491,161605641,1650,1,2,1,0,0,0,0,2
2498,161605972,1530,1,3,2,0,0,0,0,2
2501,161606039,1913,1,4,2,0,0,0,0,2
2505,161606117,1715,2,2,2,0,1,1,0,6
2507,161606151,2227,1,2,1,0,0,0,0,1
2358,161604691,730,1,2,1,0,1,0,1,5
2361,161604728,1445,1,1,1,1,0,0,0,5
2369,161604831,1510,1,2,2,0,0,0,0,2
2372,161604474,753,1,2,1,0,1,0,0,1
2374,161604545,1815,1,2,1,0,0,1,0,1
2375,161604563,900,1,2,1,0,0,0,0,2
2392,161604748,1515,1,1,1,1,0,0,1,5
2393,161604786,2200,1,2,1,0,0,0,0,3
2396,161604911,1200,1,2,1,0,0,0,0,1
2407,161605173,10,1,1,2,0,0,0,0,4
2410,161605200,2040,1,3,1,0,0,0,0,4
2418,161605101,1830,1,2,1,0,1,0,1,1
2420,161605239,1915,1,2,5,0,0,0,3,2
2435,161604977,700,1,2,1,0,1,0,0,2
2437,161605437,1315,1,4,1,0,0,0,0,2
2438,161605438,738,1,2,1,0,0,1,0,3
2448,161605520,1529,1,1,1,1,0,0,0,5
8,141400224,1800,1,2,1,0,0,0,0,2
14,141400271,1835,1,2,1,0,1,0,0,3
26,141400566,1222,1,4,2,1,0,0,0,1
29,141400640,2255,1,2,1,0,0,0,0,3
47,141400873,1645,1,2,2,0,0,0,0,1
49,141400938,2030,1,2,1,0,0,1,0,3
65,141401186,855,1,2,2,0,0,0,0,1
81,141402347,1220,1,1,1,0,0,0,0,4
101,141401089,2150,1,2,1,0,0,0,0,1
108,141401211,952,1,1,1,1,0,0,0,5
109,141401229,1645,1,2,2,0,0,0,0,2
34,141400710,1810,1,2,1,0,1,0,0,1
46,141400869,1815,1,2,1,0,0,0,0,3
137,141402327,1119,1,2,1,0,0,0,0,2
147,141402443,935,1,2,1,0,0,0,0,3
150,141402529,30,1,2,1,0,0,0,0,1
156,141402919,20,1,2,1,1,0,0,1,5
253,141403100,1315,1,2,2,0,0,0,0,1
290,141403611,1610,1,2,1,0,1,0,0,3
167,141401462,745,1,2,1,0,1,0,0,1
180,141401964,1620,3,1,1,1,0,0,0,5
184,141402063,1137,1,2,1,0,1,0,0,1
188,141402139,1941,2,3,1,0,1,0,0,1
200,141402952,1806,1,1,1,1,0,0,1,5
221,141402200,1300,1,1,1,1,0,0,0,5
222,141402229,1445,1,1,1,1,0,0,1,5
230,141402636,1611,1,2,1,0,1,0,0,3
234,141402759,1420,1,2,1,0,0,0,0,3
247,141402965,1620,1,2,1,0,1,0,0,1
248,141402987,815,1,2,1,0,1,0,1,3
297,141403638,1020,1,2,2,0,0,0,1,3
303,141403697,1823,1,2,2,2,0,0,2,5
304,141403718,1646,1,1,1,1,0,0,1,5
317,141403838,1157,1,2,1,0,0,0,0,2
326,141403917,1723,1,2,1,0,1,0,0,4
330,141404032,1444,1,2,1,0,0,1,0,1
337,141403998,1300,1,2,1,0,1,0,0,1
345,141404086,2015,1,2,4,0,0,0,2,3
350,141404252,2257,1,1,1,0,0,0,0,1
351,141404253,855,1,3,1,0,0,0,0,1
431,141404777,115,1,2,2,0,0,0,0,3
433,141404820,1957,1,2,1,0,0,1,0,1
436,141404801,1600,1,2,1,0,1,0,0,1
443,141404898,1044,1,2,1,0,0,0,0,2
358,141404272,1316,1,2,1,0,1,0,0,1
380,141404567,1,1,2,3,0,0,0,0,3
384,141404587,745,2,2,1,0,1,0,0,3
400,141404534,1818,1,2,1,0,1,0,0,1
470,141405214,1604,1,2,1,0,0,0,0,1
594,141406264,1140,1,2,1,0,0,0,0,2
598,141406297,2026,1,2,1,0,0,0,0,3
601,141406377,955,1,2,1,0,1,0,0,1
479,141405248,540,1,2,1,0,0,0,0,2
483,141405355,740,1,3,1,0,0,0,0,1
488,141405389,1635,1,1,1,1,0,0,0,5
491,141405423,1455,1,2,1,0,0,0,0,1
499,141405507,1200,1,2,1,0,0,0,0,1
512,141405534,1337,1,2,1,0,0,0,0,2
519,141405645,345,1,1,1,1,0,0,0,5
527,141405709,1800,1,4,1,0,0,1,0,1
534,141405817,1728,2,2,1,0,1,0,0,3
538,141405870,1840,1,2,1,0,0,0,0,1
545,141405878,815,1,2,1,0,1,0,0,3
546,141405880,2233,1,2,1,0,0,0,0,3
547,141405895,643,1,2,1,0,1,0,0,1
619,141405872,905,1,2,1,0,0,1,0,1
625,141406468,1945,1,2,1,0,0,1,0,3
555,141406008,2113,2,2,1,0,0,1,0,2
561,141405615,310,1,2,1,0,1,0,0,3
563,141405652,1120,1,2,1,0,1,0,0,3
582,141406166,1358,1,2,1,0,0,0,0,1
642,141406645,1817,1,2,3,0,0,1,0,1
765,141407635,1215,1,2,1,0,0,0,0,2
654,141406711,2300,1,1,1,1,0,0,1,5
662,141406795,1305,1,2,1,0,1,0,0,1
669,141406883,1505,1,2,1,0,0,0,0,1
674,141406893,1930,1,2,2,0,0,0,0,2
678,141406936,1930,1,1,1,1,0,0,0,5
691,141406991,1350,1,2,1,0,0,0,0,2
700,141407117,800,1,2,1,0,1,0,0,1
720,141407347,923,1,2,1,0,1,0,0,1
741,141407484,1448,1,2,1,0,0,1,0,1
806,141408163,1430,1,2,2,0,0,0,0,3
810,141408232,1905,1,2,1,0,1,0,0,1
811,141408251,230,1,2,2,0,0,0,1,6
833,141408262,1902,1,2,1,0,0,0,0,2
851,141408692,1830,1,2,1,0,1,0,0,1
955,141500079,1709,1,2,2,0,0,0,0,3
956,141500084,1643,1,2,2,0,0,0,1,1
959,141500095,1630,1,2,1,0,1,0,0,3
970,151500237,733,1,2,1,0,1,0,0,3
983,151500324,1610,1,1,1,1,0,0,1,5
990,151500491,700,1,3,2,0,0,0,0,1
859,141408807,1650,2,1,1,1,0,0,0,5
868,141409034,1050,1,2,1,0,0,1,0,3
872,141409126,1255,2,1,1,1,0,0,0,5
884,141409184,1400,1,2,1,0,1,0,0,3
893,141409283,435,1,5,1,0,0,0,0,4
899,141409312,1229,1,4,1,0,0,0,0,1
909,141500054,1007,1,2,1,0,0,0,0,2
911,141500057,157,1,1,1,0,0,0,0,3
915,141407851,1929,1,1,1,1,0,0,0,5
929,141408686,1923,1,2,1,0,1,0,0,1
933,141408764,1745,1,2,1,0,1,0,0,3
934,141408768,1200,1,1,1,1,0,0,0,5
939,141408824,2014,1,3,1,0,0,0,0,3
1110,151501752,1840,2,2,1,0,1,0,0,1
1008,151500525,1530,1,2,2,0,0,0,0,1
1012,141500597,1155,2,2,1,0,1,0,0,3
1014,141500618,1900,1,2,1,0,0,0,0,1
1016,151500681,854,1,2,1,0,1,0,0,3
1020,151500637,1935,1,2,1,0,1,0,0,3
1022,151500676,1130,2,1,1,1,0,0,0,5
1024,151500716,1635,1,2,1,0,0,0,0,1
1031,151500893,1420,1,3,1,0,1,0,0,1
1038,151500848,1725,1,2,1,0,1,0,0,1
1049,151501126,2216,1,2,1,0,0,0,0,2
1124,151501879,1045,2,2,1,0,1,0,0,1
1129,141501961,1820,1,2,1,0,1,0,0,3
1138,151501920,840,1,1,1,1,0,0,0,5
1146,151501994,1556,1,1,1,1,0,0,1,5
1058,151500969,745,1,2,1,0,1,0,0,1
1062,151501145,1035,1,2,1,0,0,0,0,2
1063,151501156,1715,1,2,1,0,0,0,0,1
1065,151501285,910,1,2,2,0,0,0,0,2
1067,151501339,1515,1,2,1,0,1,0,1,1
1079,141408070,1735,1,3,1,0,0,0,0,2
1096,151501215,1715,1,2,1,0,0,0,0,2
1156,151502153,1656,1,3,1,0,0,0,0,2
1171,151502289,755,1,2,1,0,1,0,0,2
1295,151503271,1230,1,2,1,0,0,0,0,3
1296,151503275,1920,1,2,4,0,0,0,0,1
1301,151503341,1725,1,2,1,1,0,0,0,5
1304,151503058,715,1,2,1,0,0,0,0,4
1307,151503133,1740,1,2,1,0,1,0,0,1
1308,151503193,1110,1,2,1,0,0,0,0,3
1181,151502214,1414,1,3,2,0,0,0,0,2
1209,141407859,1500,2,1,1,1,0,0,1,5
1210,141407897,1045,1,1,1,1,0,0,1,5
1215,141407937,2345,1,1,2,0,0,0,0,4
1234,151502424,1445,1,2,1,0,1,0,0,1
1235,151502488,1350,1,2,1,0,0,1,0,1
1330,151503495,2315,1,2,2,0,0,0,0,1
1336,151503567,700,1,2,2,0,0,0,0,3
1337,151503603,1030,1,2,1,0,1,0,0,1
1253,151502542,1505,1,2,1,0,0,0,0,3
1256,151502694,1830,1,2,1,0,0,0,0,1
1264,151502861,1810,1,2,1,0,0,0,0,2
1268,141502958,155,1,1,1,1,0,0,0,5
1270,151502993,1721,1,2,1,0,0,0,0,1
1285,151503177,1600,1,2,3,0,0,0,1,3
1286,141406891,800,2,2,1,0,1,0,0,3
1287,151502932,30,1,2,1,0,0,0,0,1
1343,151503622,850,1,1,1,1,0,0,0,5
1348,151503953,1845,1,2,1,0,0,0,0,2
1350,151504016,1605,1,2,3,0,0,0,2,1
1351,151504033,1809,2,5,1,0,0,0,0,4
1458,151504841,1600,2,2,1,0,1,0,0,3
1468,151504928,1315,1,2,1,0,0,0,0,3
1470,151505010,515,1,2,1,0,1,0,0,3
1472,151505018,1944,1,2,1,0,1,0,1,3
1478,151504888,1330,1,1,1,1,0,0,1,5
1479,151504916,1325,1,2,1,0,1,0,0,3
1486,151505141,1309,1,2,2,0,0,0,0,2
1498,151505253,1040,1,2,2,0,0,0,0,3
1359,151504089,1347,1,2,1,0,1,0,0,3
1360,151504092,1330,1,2,1,0,0,0,0,1
1364,151504176,1328,2,1,1,1,0,0,0,5
1370,151502726,2020,1,2,3,0,0,0,0,1
1378,151503555,1700,1,2,1,0,0,0,0,1
1384,151503703,1101,1,2,1,0,0,1,0,6
1389,151503734,2121,1,2,1,0,1,0,0,3
1406,151504241,515,3,3,1,0,0,1,0,3
1409,151504294,2335,1,1,1,1,0,0,0,5
1410,151504296,1150,1,2,3,0,0,0,0,1
1412,151504301,1345,1,2,1,0,0,0,0,1
1414,151504346,1400,1,1,1,1,0,0,0,5
1425,151504442,1940,1,2,2,0,0,0,0,2
1427,151504444,1100,1,1,1,0,0,0,0,4
1429,151504493,1418,1,2,1,0,0,0,0,1
1430,151504494,920,1,2,1,0,0,1,0,3
1431,151504503,2230,1,2,1,0,1,0,0,1
1432,151504509,1210,1,2,1,0,1,0,0,1
1433,151504513,1830,1,2,1,0,0,1,0,1
1446,151504660,724,1,2,1,0,0,0,0,3
1457,151504828,740,1,2,1,0,1,0,0,3
1508,151505369,744,1,2,1,0,0,0,0,1
1515,151505431,2245,1,2,2,0,0,0,0,1
1519,151505522,1950,1,2,2,0,1,0,1,3
1543,151505705,1727,1,2,1,0,0,1,0,1
1544,151505714,1030,1,2,1,0,1,0,0,1
1653,151506827,1740,1,2,1,0,0,1,0,3
1662,151506860,1515,1,2,1,0,0,1,0,6
1669,151506915,739,1,2,1,0,0,0,0,1
1671,151506921,801,1,2,1,0,1,0,0,1
1685,151507057,755,2,2,1,0,1,0,0,4
1689,151507080,605,1,2,1,0,1,0,0,3
1692,151507090,1535,1,2,1,0,0,0,0,3
1567,151505915,1445,1,2,2,0,0,0,1,3
1579,151505987,800,1,3,1,0,0,1,0,3
1586,151506078,933,1,3,3,0,0,0,0,2
1600,151506180,1745,1,1,1,1,0,0,0,5
1601,151506238,1610,1,1,1,0,0,0,1,1
1607,151506158,2014,1,2,1,0,1,0,0,3
1611,151506356,1544,2,1,1,1,0,0,1,5
1622,151506201,750,1,2,1,0,1,0,0,3
1635,151506281,630,1,2,1,0,1,0,0,3
1636,151506297,1630,1,2,1,0,1,0,0,3
1651,151506822,1139,1,2,1,0,0,0,0,1
1702,151507351,210,2,3,1,0,0,1,0,3
1703,151507394,1545,2,1,1,1,0,0,0,3
1709,151507436,2100,2,3,1,0,0,1,0,3
1714,151506567,1010,1,2,1,0,0,0,0,2
1717,151507168,1423,1,2,1,0,0,0,0,3
1727,151507531,245,2,1,1,0,0,0,0,4
1728,151507555,1531,1,2,2,0,0,0,1,3
1730,151507592,645,1,2,1,0,1,0,0,3
1748,151507777,800,1,2,1,0,0,0,0,1
1750,151507785,1335,1,1,1,1,0,0,0,5
1752,151507544,1630,1,3,1,0,0,0,0,2
1826,151508377,450,1,2,1,0,0,0,0,3
1831,151508253,1848,1,2,1,0,0,1,0,3
1843,151508132,10,1,1,1,1,0,0,0,5
1850,151508552,1525,1,1,1,1,0,0,0,5
1856,151508619,1510,1,1,1,0,0,0,0,4
1758,151507852,1740,1,2,2,0,0,0,0,1
1768,151507928,1615,1,2,1,0,1,0,0,3
1769,151506731,835,1,2,1,0,1,0,0,6
1779,151507138,858,1,1,1,1,0,0,0,5
1792,151507697,1520,1,2,1,0,0,1,0,3
1794,151507860,920,1,2,1,0,1,0,0,3
1805,151508156,1710,1,2,5,0,0,0,4,2
1810,151508032,1640,1,1,1,1,0,0,0,5
1860,151508666,800,1,2,1,0,0,0,0,2
1875,151508405,1540,1,1,2,2,0,0,2,5
1994,161600964,710,1,1,1,1,0,0,0,5
1891,151508950,1900,2,2,1,0,1,0,0,4
1900,151508816,1518,1,2,1,0,0,0,0,3
1918,151509018,630,1,2,1,0,1,0,0,3
1921,151509137,1614,1,2,1,0,1,1,0,3
1928,151600112,1000,2,2,3,0,0,0,0,2
1941,161600107,1745,1,2,1,0,1,0,0,3
1949,151600372,1645,1,2,1,1,0,0,0,5
2016,161600946,1457,1,2,1,0,0,0,0,4
1962,161600655,210,1,1,1,1,0,0,0,5
1977,161600522,4,1,2,1,0,0,0,0,2
1980,161600828,1700,1,1,1,1,0,0,1,5
1983,151600848,830,1,2,2,0,0,0,0,2
2038,151601334,1415,1,1,2,0,0,0,0,4
2044,151601358,1803,1,2,1,0,0,0,0,2
2046,161601384,1710,1,2,1,0,1,0,0,1
2055,161601550,1322,1,1,1,0,0,1,0,4
2157,161602328,800,1,1,1,1,0,0,1,5
2162,161602169,2010,1,2,2,0,0,0,0,2
2178,161602673,1940,1,2,1,0,0,0,0,3
2179,161602679,739,2,1,1,1,0,0,0,5
2187,161602055,1857,1,2,1,0,0,0,0,2
2060,161601305,1735,1,2,1,0,0,0,0,2
2071,151601634,1456,2,3,1,0,1,0,0,3
2106,161601957,2251,1,2,1,0,0,0,0,4
2115,161601706,1633,1,1,1,1,0,0,0,5
2119,161602056,1745,1,2,1,0,0,0,0,1
2125,161602121,1120,1,1,1,1,0,0,0,5
2130,161602149,1735,1,2,1,0,0,0,0,2
2133,161601940,1134,2,2,1,0,1,0,0,3
2138,161602359,2340,3,1,1,0,0,0,0,4
2146,161602440,1620,1,1,1,1,0,0,0,5
2193,161602742,1725,1,2,1,0,1,0,0,1
2196,161602774,1245,1,2,3,0,0,0,1,2
2197,161602775,800,1,2,1,0,0,1,0,1
2204,161602574,1653,1,2,1,0,1,0,0,6
2210,161602884,1624,1,2,2,0,0,0,0,2
2219,161603012,920,1,2,1,0,1,0,0,3
2220,161603015,400,1,2,2,0,0,0,0,1
2234,161603094,1645,2,1,1,1,0,0,0,5
2237,161603120,1730,2,1,1,1,0,0,0,5
2255,161602978,1910,1,2,1,0,0,1,0,1
2322,161603903,1530,1,2,1,0,0,1,0,1
2323,161603996,907,1,2,1,0,1,0,0,1
2325,161604342,1143,1,2,1,0,1,0,0,3
2329,161604354,820,1,2,1,0,1,0,0,1
2342,161604529,1628,1,1,1,1,0,0,0,5
2354,161604627,1720,1,2,1,0,1,0,0,3
2357,161604683,1630,1,2,1,0,1,0,0,1
2264,161603494,1357,2,3,1,0,1,0,0,6
2270,161603581,710,1,1,1,1,0,0,0,5
2271,161603583,745,1,2,2,0,0,0,0,1
2275,161603215,1122,1,1,1,1,0,0,0,5
2287,161603731,2304,1,3,1,0,0,0,0,4
2469,161605738,1750,1,2,1,0,0,0,0,2
2477,161605785,840,2,2,1,0,1,0,0,1
2483,161605896,1126,1,2,1,0,0,0,0,4
2485,161605911,1705,1,2,1,0,1,0,0,6
2489,161605617,1600,1,2,1,0,1,0,0,3
2494,161605830,1745,1,2,1,0,1,0,0,3
2388,161605027,1753,2,2,1,0,0,0,0,1
2395,161604870,1125,1,2,1,0,0,0,0,2
2397,161605056,1830,1,3,3,0,0,0,0,3
2413,161604906,640,1,1,1,0,0,0,0,5
2415,161604968,1915,1,1,1,1,0,0,1,5
2423,161605275,818,2,1,1,1,0,0,0,5
2424,161605281,1017,1,1,1,1,0,0,0,5
2430,161605351,2000,1,1,1,1,0,0,1,5
2431,161605358,1050,1,2,1,0,0,0,0,1
2439,161605441,1610,1,1,4,0,0,0,2,4
2449,161605546,1540,1,1,1,1,0,0,1,5
2452,161605570,915,1,2,1,0,1,0,0,1
2456,161605249,1730,1,2,1,0,1,0,0,1
2463,161605688,1043,1,2,1,0,1,0,0,1
2466,161605727,109,1,2,2,0,0,0,0,6
2513,161605960,1232,1,2,1,0,1,0,0,2
2540,161606522,1030,1,2,2,0,0,0,0,2
2648,161607221,650,1,2,1,0,0,1,0,2
2649,161607237,1700,2,2,1,0,0,1,0,1
2653,161607358,845,2,2,1,0,1,0,0,1
2655,161607572,1545,1,2,1,0,0,1,0,1
2597,161606846,1638,1,2,1,0,1,0,0,1
2604,161607111,737,2,2,1,0,1,0,0,1
2609,161607199,1655,1,4,4,0,0,0,0,2
2610,161607206,850,1,2,1,0,1,0,0,1
2612,161607271,1355,1,1,1,1,0,0,1,5
4477,181807103,1835,1,2,1,0,1,0,0,1
4482,181808006,820,1,3,1,0,1,0,0,1
4134,181803920,1842,1,2,1,0,0,0,0,2
4140,181803967,910,1,2,1,0,1,0,0,3
4144,181804058,2350,1,1,1,1,0,0,0,5
4145,181803602,825,1,1,1,1,0,0,1,5
4149,181803882,1230,1,2,1,0,0,0,0,3
4150,181804044,1902,1,1,1,1,0,0,0,5
4174,181804248,1108,2,1,1,1,0,0,0,5
4177,181804271,2150,1,1,1,0,0,0,0,4
4491,181807283,1825,1,2,1,0,0,0,0,1
4495,181808108,1815,1,3,1,0,0,0,0,2
4504,181807384,1500,1,2,1,0,1,0,0,1
4508,181808322,1516,1,1,1,1,0,0,1,5
4514,181808489,2311,1,2,4,0,0,0,1,1
4537,181807669,1902,1,2,1,0,1,0,0,1
4183,181804032,1915,1,2,1,0,1,0,0,1
4191,181804428,1222,2,2,1,0,0,0,0,3
4194,181804454,2242,1,1,1,1,0,0,0,5
4198,181804548,1515,1,2,1,0,0,0,0,3
4209,181804257,1530,1,2,1,0,1,0,0,1
4211,181804583,305,1,1,1,1,0,0,0,5
4234,181804539,1110,1,2,1,0,0,1,0,1
4549,181807863,1305,1,1,1,1,0,0,0,5
4564,181900723,823,1,2,1,0,1,0,0,6
4583,181808286,1845,1,2,1,0,1,0,0,3
4243,181804828,1715,1,2,1,0,0,1,0,2
4247,181804912,1645,1,2,1,0,0,1,0,1
4255,181804704,1540,1,2,1,0,0,0,0,2
4277,181805135,710,1,2,1,0,1,0,0,6
4282,181805287,1340,1,2,5,0,0,0,1,1
4585,181900788,1941,1,1,1,1,0,0,0,5
4590,181901181,1330,1,2,1,0,0,0,0,1
4593,181808406,1715,1,2,1,0,0,0,0,2
4596,181901237,845,1,2,1,0,0,0,0,1
4599,181901293,853,1,2,1,0,1,0,0,1
4605,181808333,1740,1,2,1,0,1,0,0,1
4611,181900630,952,1,2,1,0,0,0,0,1
4618,181900742,1635,1,2,1,0,0,0,1,3
4619,181900793,1500,1,2,3,1,2,0,0,5
4625,181901003,1355,1,2,1,0,1,0,0,2
4291,181805355,930,1,2,1,0,0,1,0,6
4298,181805460,1528,1,1,1,1,0,0,0,5
4309,181805136,1825,1,2,2,0,0,0,0,1
4311,181805335,2000,1,2,1,0,1,0,0,1
4328,181805835,1730,1,2,1,0,1,0,0,3
4333,181805555,1645,1,2,1,0,1,0,0,1
4638,181808386,1215,1,2,1,0,1,1,0,3
4645,181901278,1542,1,2,1,0,0,0,0,2
4656,181901606,1252,1,3,3,0,0,0,0,1
4660,181901626,1830,1,2,1,0,0,0,0,4
4670,181901800,205,1,1,1,1,0,0,0,5
4673,181901858,1205,1,2,1,0,0,0,1,2
4350,181806544,853,1,2,1,0,0,0,0,3
4360,181806371,400,1,2,1,0,0,0,0,4
4365,181806513,2135,1,2,1,0,1,0,0,2
4369,181805925,1402,1,2,1,0,0,0,0,2
4370,181805930,1735,1,2,1,0,0,0,0,2
4383,181806102,2110,1,2,1,0,0,0,0,2
4688,181901094,1835,2,3,1,0,0,1,0,1
4689,181901103,2149,2,1,1,1,0,0,0,5
4696,181901218,430,1,1,1,0,0,0,0,4
4702,181901351,845,1,3,1,0,0,0,0,4
4708,181901462,807,1,2,1,0,1,0,0,3
4712,181902295,1015,1,2,1,0,0,0,0,3
4714,181902309,1708,1,2,1,0,0,0,0,4
4717,181902328,741,1,2,1,0,1,0,0,1
4721,181902337,2255,1,1,1,1,0,0,0,5
4728,181902429,1107,1,2,1,0,0,0,0,4
4732,181902447,1635,1,1,1,1,0,0,1,5
4388,181806873,321,1,2,2,0,0,0,0,4
4390,181806952,700,1,2,1,0,0,0,0,2
4403,181807145,2042,1,2,1,0,1,0,0,6
4413,181807201,1048,1,2,3,0,0,0,0,2
4421,181807334,945,2,2,1,0,1,0,0,3
4735,181902454,1615,1,2,1,0,1,0,0,3
4741,181902501,1658,1,2,2,0,0,0,0,4
4751,181902584,1515,1,2,1,0,0,0,0,2
4759,181902100,1341,1,2,2,0,0,0,0,1
4768,181902258,1815,1,2,1,0,0,0,0,1
4775,181804684,1240,1,2,1,0,0,0,0,2
4778,181807460,615,1,3,4,0,0,0,0,3
2688,161608044,1540,1,2,1,0,0,0,0,1
2692,161608096,2359,1,2,1,0,1,0,0,2
2693,161608132,1355,1,2,1,0,0,1,0,4
2695,161608144,730,1,2,1,0,1,1,0,1
2698,161608182,1600,1,1,1,1,0,0,0,5
3420,171705197,2225,1,2,1,0,0,0,0,1
3425,171705251,2100,1,2,1,0,1,0,0,1
3435,171705427,1024,1,2,2,0,0,0,0,3
4433,181806624,2330,1,2,1,0,0,1,0,3
4444,181806690,1855,1,2,1,0,1,0,0,1
4446,181807500,615,1,2,1,0,1,0,0,1
4456,181806829,2130,1,1,1,1,0,0,0,5
4457,181806845,825,1,1,1,1,0,0,1,5
4459,181806885,1832,1,2,1,0,1,0,0,2
4802,181904796,130,1,4,1,0,0,0,0,4
2709,161608253,1630,2,2,1,0,0,1,0,3
2720,161608409,1445,1,3,2,0,0,0,0,1
3081,161609660,1010,1,2,1,0,0,1,0,1
4113,181803733,1145,1,3,1,0,0,1,0,2
4126,181803883,840,1,2,1,0,1,0,0,1
2731,161608364,1740,2,2,1,0,0,1,0,1
2738,161608468,1240,1,1,1,0,0,0,0,4
2739,161608469,705,1,2,1,0,1,0,0,1
2743,161608511,1410,1,2,1,0,0,1,0,6
2745,161608539,1909,1,1,1,1,0,0,0,5
2750,161608645,1914,1,2,1,0,0,0,0,3
2751,161608648,1700,1,2,1,0,0,0,0,2
3105,171701728,1100,1,2,1,0,0,0,0,2
3122,151504025,1700,1,2,1,0,0,1,0,1
3460,171705101,1650,1,2,1,0,1,0,0,1
3462,171705184,1745,1,2,1,0,1,0,0,6
3464,171705369,1620,1,1,2,2,0,0,1,5
3467,171705642,1455,1,2,1,0,0,0,0,4
3473,171705671,1706,1,2,1,0,1,0,0,1
3478,171705947,1629,1,2,1,0,0,0,0,2
3799,171800616,1430,1,2,1,0,1,0,0,3
